RAP	MSU	Gramene	Symbol	GO	TO	PO
Os01g0102300	LOC_Os01g01280.1	Na	OsTLP27,THYLAKOID LUMENAL PROTEIN 27,TLP27,Thylakoid lumenal protein 27	GO:0015979,GO:0009658,GO:0043476,GO:0007623,GO:0009543	TO:0000494,TO:0002715	PO:0025034,PO:0006001,PO:0020104
Os07g0296900	LOC_Os07g20110.1	Na	MEG2,Maternally Expressed Gene2,OsMEG2,MATERNALLY EXPRESSED GENE 2	Na	Na	Na
Os02g0538000	LOC_Os02g33500.1	Na	las,LETHAL ALBINIC SEEDLING,OsLAS,Lethal albinic seedling,LAS	GO:0006435,GO:0009570,GO:0009658,GO:0004829,GO:0005739,GO:0010027,GO:0005524,GO:0005737	TO:0002715,TO:0000326,TO:0000495	PO:0025034,PO:0006001
Os03g0851500	LOC_Os03g63450.2, LOC_Os03g63450.1	Na	OsRad52-2a,RADIATION SENSITIVE 52-2A,Radiation sensitive 52-2a,RAD52-2A	GO:0000733,GO:0003690,GO:0003677,GO:0009507,GO:0003697,GO:0000724	Na	Na
Os04g0450400	LOC_Os04g37740.1	Na	_,rice homolog of AtRING1A/1B.	GO:0016567,GO:0016021	Na	Na
Os07g0296900	LOC_Os07g20110.1	Na	 OsMEG2,MEG2,Maternally Expressed Gene2,_,meg2-1, meg2-2	GO:0048316	TO:0000696,TO:0000064,TO:0000382,TO:0000304,TO:0000149,TO:0000146	PO:0001170
Os04g0581000	LOC_Os04g49194.1	Na	2-ODD3,2ODD3,2-oxoglutarate-dependent dioxygenase 3, Os2ODD3,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 3, Os2-ODD3	GO:0046872,GO:0051213	Na	Na
Os01g0832600	LOC_Os01g61610.4, LOC_Os01g61610.3, LOC_Os01g61610.2, LOC_Os01g61610.1	Na	 Os2-ODD5,2-oxoglutarate-dependent dioxygenase 5,2ODD5, Os2ODD5,2-ODD5,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 5	GO:0046872,GO:0051213	Na	Na
Os05g0127500	LOC_Os05g03640.1	Na	2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 6,2-ODD6,2-oxoglutarate-dependent dioxygenase 6,2ODD6, Os2ODD6, Os2-ODD6	GO:0046872,GO:0051213	Na	Na
Os07g0169600	LOC_Os07g07410.2, LOC_Os07g07410.1	Na	2-oxoglutarate-dependent dioxygenase 7,2ODD7,2-ODD7, Os2ODD7,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 7, Os2-ODD7	GO:0046872,GO:0051213	Na	Na
Os10g0523100	LOC_Os10g37899.1	Na	 Os2-ODD9,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 9,2ODD9,2-ODD9,2-oxoglutarate-dependent dioxygenase 9, Os2ODD9	GO:0046872,GO:0051213	Na	Na
Os06g0162500	LOC_Os06g06720.1	Na	2-oxoglutarate-dependent dioxygenase 10, Os2ODD10,2ODD10, Os2-ODD10,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 10,2-ODD10	GO:0009962,GO:0005777,GO:0051213,GO:0046872	TO:0000290	Na
Os02g0280700	LOC_Os02g17940.6, LOC_Os02g17940.5, LOC_Os02g17940.4, LOC_Os02g17940.3, LOC_Os02g17940.2, LOC_Os02g17940.1	Na	2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 12,2ODD12,2-oxoglutarate-dependent dioxygenase 12, Os2-ODD12,2-ODD12, Os2ODD12	GO:0046872,GO:0051213	Na	Na
Os06g0176700|Os06g0178500	LOC_Os06g08032.1, LOC_Os06g07932.2, LOC_Os06g07932.1	Na	2-ODD13,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 13, Os2ODD13,2ODD13,2-oxoglutarate-dependent dioxygenase 13, Os2-ODD13	GO:0051213,GO:0046872	Na	Na
Os01g0351800	LOC_Os01g24980.2, LOC_Os01g24980.1	Na	2-ODD16, Os2ODD16,2-oxoglutarate-dependent dioxygenase 16, Os2-ODD16,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 16,2ODD16	GO:0051213,GO:0046872	Na	Na
Os01g0352100	LOC_Os01g25010.1	Na	2ODD18,2-ODD18,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 18, Os2-ODD18,2-oxoglutarate-dependent dioxygenase 18, Os2ODD18	GO:0051213,GO:0046872	Na	Na
Os03g0860600	LOC_Os03g64280.1	Na	2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 20, Os2-ODD20, Os2ODD20,2ODD20,2-oxoglutarate-dependent dioxygenase 20,2-ODD20	GO:0046872,GO:0051213	Na	Na
Os03g0618300	LOC_Os03g42130.1	Na	2-ODD22, Os2-ODD22,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 22, Os2ODD22,2-oxoglutarate-dependent dioxygenase 22,2ODD22	GO:0046872,GO:0051213	Na	Na
Os04g0182200	LOC_Os04g10350.1	Na	2ODD23, Os2ODD23, Os2-ODD23,2-oxoglutarate-dependent dioxygenase 23,2-ODD23,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 23	GO:0046872,GO:0051213	Na	Na
Os03g0439500	LOC_Os03g32480.1, LOC_Os03g32470.2, LOC_Os03g32470.1	Na	 Os2-ODD25,2ODD25,2-oxoglutarate-dependent dioxygenase 25, Os2ODD25,2-ODD25,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 25	GO:0051213,GO:0046872	Na	Na
Os03g0856000	LOC_Os03g63900.1	Na	2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 26,2-oxoglutarate-dependent dioxygenase 26,2-ODD26, Os2ODD26,2ODD26, Os2-ODD26	GO:0046872,GO:0051213	Na	Na
Os06g0178700	LOC_Os06g08060.1	Na	2ODD27,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 27,2-oxoglutarate-dependent dioxygenase 27,2-ODD27, Os2-ODD27, Os2ODD27	GO:0046872,GO:0051213	Na	Na
Os08g0390200	LOC_Os08g30080.1	Na	2-ODD28,2ODD28, Os2ODD28,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 28,2-oxoglutarate-dependent dioxygenase 28, Os2-ODD28	GO:0046872,GO:0016491,GO:0051213	Na	Na
Os06g0255100	LOC_Os06g14400.1	Na	2-oxoglutarate-dependent dioxygenase 29, Os2-ODD29,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 29,2-ODD29,2ODD29, Os2ODD29	GO:0046872,GO:0051213	Na	Na
Os01g0536400	LOC_Os01g35230.1	Na	2ODD30, Os2-ODD30,2-oxoglutarate-dependent dioxygenase 30,2-ODD30, Os2ODD30,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 30	GO:0046872,GO:0051213	Na	Na
Os09g0245500	LOC_Os09g07020.2, LOC_Os09g07020.1	Na	2-oxoglutarate-dependent dioxygenase 33, Os2ODD33,2-ODD33, Os2-ODD33,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 33,2ODD33	GO:0046872,GO:0016491,GO:0051213	Na	Na
Os08g0417100	LOC_Os08g32170.1	Na	 Os2-ODD34,2-OXOGLUTARATE-DEPENDENT DIOXYGENASE 34, Os2ODD34,2-ODD34,2ODD34,2-oxoglutarate-dependent dioxygenase 34	GO:0046872,GO:0016491,GO:0051213	Na	Na
Os01g0296100	LOC_Os01g19150.5, LOC_Os01g19150.4, LOC_Os01g19150.3, LOC_Os01g19150.2, LOC_Os01g19150.1	Na	 GSK3-like Kinase 3, OsSK12, GSK3,OsSK12/OsGSK3,GSK3/SHAGGY-Like Kinase 12, OsGSK3,_, SK12	GO:0004674,GO:0005524	Na	Na
Os02g0236200	LOC_Os02g14130.1	Na	 OsGSK4, GSK3, OsSK23,GSK3/SHAGGY-Like Kinase 23,cr-osgsk3, SK23, GSK3-like Kinase 4,OsSK23/OsGSK4, OsGSK3,_, GSK4	GO:0009742,GO:0009741,GO:0005524,GO:0004674	TO:0002677,TO:0000207,TO:0000346,TO:0000734,TO:0002688	Na
Na	Na	Na	OsSTA147,_, STA147	Na	Na	PO:0009066,PO:0025007,PO:0009029
Os01g0269900	LOC_Os01g16414.4, LOC_Os01g16414.3, LOC_Os01g16414.2, LOC_Os01g16414.1	Na	ACTIN RELATED PROTEIN 6,OsARP6,ARP6	GO:0005634,GO:0008283,GO:0006338,GO:0006952,GO:0009910,GO:0006355,GO:0006970,GO:0009266,GO:0009845,GO:0006950	TO:0000495	Na
Os10g0181700	LOC_Os10g10190.1	Na	MICRORCHIDIA PROTEIN 1,MORC1,OsMORC1,Microrchidia protein 1	GO:0016301,GO:0005737	Na	Na
Os02g0469300	LOC_Os02g27000.1	Na	OsMORC4,MORC4,Microrchidia protein 4,MICRORCHIDIA PROTEIN 4	GO:0005634,GO:0005524	Na	PO:0005052
Os06g0474900	LOC_Os06g28060.3, LOC_Os06g28060.2, LOC_Os06g28060.1	Na	OsMORC6a,MORC6A,Microrchidia protein 6a,MICRORCHIDIA PROTEIN 6A	GO:0005634	Na	PO:0000003,PO:0005679
Os11g0454800	LOC_Os11g26830.1	Na	MORC6B,Microrchidia protein 6b,OsMORC6b,MICRORCHIDIA PROTEIN 6B	GO:0005634	Na	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Os01g0549200	LOC_Os01g36840.1, LOC_Os01g36840.2, LOC_Os01g36840.3	Na	 ATP-binding protein MORC6,OsMORC6c, OsMORC6,Microrchidia protein 6c, MORC6,MICRORCHIDIA PROTEIN 6C,MORC6C	GO:0005739	Na	Na
Os04g0311100	LOC_Os04g24550.1	Na	MORC7,MICRORCHIDIA PROTEIN 7,OsMORC7,Microrchidia protein 7	GO:0005634	Na	PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088
Na	Na	Na	_,Oryza rufipogon GREEN SPECIAL EXPRESS,OrGSE	GO:0009507	Na	PO:0009047,PO:0025029,PO:0025034,PO:0006001
Na	Na	Na	cluster and dwarf,cd,CD,CLUSTER AND DWARF 	Na	TO:0000346,TO:0000207	Na
Os03g0842700	LOC_Os03g62580.7, LOC_Os03g62580.6, LOC_Os03g62580.5, LOC_Os03g62580.4, LOC_Os03g62580.3, LOC_Os03g62580.2, LOC_Os03g62580.1	Na	Guanine nucleotide exchange factor 2 for Rab5 proteins, OsRab5-GEF2,RAB5-GEF2, Rab5GEF2,_,Rab5-GEF2, OsRab5GEF2	GO:0015031,GO:0016482,GO:0016021	TO:0000490	Na
Os08g0545700	LOC_Os08g43230.1	Na	_,TraB family protein	GO:0009651	TO:0006001	Na
Os08g0547900	LOC_Os08g43440.1	Na	_,cytochrome P450, cytochrome P450 76M5-like	GO:0009813,GO:0016020,GO:0016709,GO:0005506,GO:0020037,GO:0009651	TO:0006001	Na
Os04g0625800	LOC_Os04g53440.2, LOC_Os04g53440.1	Na	OsRBP-L,RNA-Binding Protein L,RBP-L,RNA-BINDING PROTEIN L	GO:0005829,GO:0003729	Na	Na
Os08g0520300	LOC_Os08g40880.1	Na	RNA-BINDING PROTEIN 208,RBP-208,OsRBP-208,RNA-Binding Protein 208	GO:0003729	Na	Na
Os03g0242100	LOC_Os03g13850.1	Na	Osrad17, Osrad17-1, Osrad17-2, and Osrad17-3,Radiation sensitive 17,OsRAD17,RADIATION SENSITIVE 17,RAD17	GO:0006302,GO:0000790,GO:0033314,GO:0000077,GO:0003682	Na	Na
Na	Na	Na	 xa44(t),xa44,XANTHOMONAS ORYZAE PV. ORYZAE RESISTANCE 44,XA44	GO:0042742	TO:0000175	Na
Na	Na	Na	XA43,Xa43(t), Xa43,XANTHOMONAS ORYZAE PV. ORYZAE RESISTANCE 43	GO:0042742	TO:0000175	Na
Os01g0167700	LOC_Os01g07330.4, LOC_Os01g07330.3, LOC_Os01g07330.2, LOC_Os01g07330.1	Na	HEI10 INTERACTION PROTEIN 1,OsHEIP1,HEIP1,HEI10 Interaction Protein 1,heip1, heip1-1, heip1-2, heip1-3, heip1-4	GO:0051026,GO:0010520	Na	Na
Os04g0115650	LOC_Os04g02520.1	Na	_,Bph33,BROWN PLANTHOPPER RESISTANCE 33	GO:0002213	TO:0000424	Na
Na	Na	Na	zinc-finger protein 5,ZnF5,_, OrZnF5	Na	TO:0000449,TO:0000567,TO:0000346,TO:0000447	Na
Na	Na	Na	 OrZnF7,ZnF7,zinc-finger protein 7,_	Na	TO:0000346,TO:0000567,TO:0000447,TO:0000449	Na
Na	Na	Na	zinc-finger protein 8, OrZnF8,_,ZnF8	Na	TO:0000567,TO:0000449,TO:0000447,TO:0000346	Na
Os10g0419500	LOC_Os10g28360.1	Na	OsARD4,ARD4,ACIREDUCTONE DIOXYGENASE 4,acireductone dioxygenase 4	GO:0005634,GO:0005737,GO:0048364,GO:0010311,GO:0010309,GO:0005506,GO:0019509,GO:0006555,GO:0080022	TO:0000043	PO:0009005,PO:0025004,PO:0025025
Os02g0536500	LOC_Os02g33330.1	Na	OsACL2,ABAXIALLY CURLED LEAF 2,ACL2,abaxially curled leaf 2	GO:0048366,GO:0009414	TO:0000276,TO:0000085	PO:0001050,PO:0025579,PO:0025034,PO:0020104,PO:0025034,PO:0006001
Os11g0249000 	LOC_Os11g14380.1	Na	necrotic leaf sheath 1,NECROTIC LEAF SHEATH 1,nls1-1D, nls1-2D,NLS1,OsNLS1	GO:0042742,GO:0031348,GO:0043531,GO:0009863	TO:0000605,TO:0000175	PO:0020104,PO:0025034,PO:0006001
Os09g0267800	LOC_Os09g09490.1	Na	disease resistance protein RPM1 homolog,OsRPM1,RPM1 ,_	GO:0009626	Na	Na
Os02g0644100	LOC_Os02g43020.1	Na	STRESS-INDUCED PROTEIN 1A, Hsp70-Hsp90 Organizing Protein/stress-induced protein 1a,OsHop/Sti1a, Hop/Sti1 homolog a, Sti1a,STI1A, Hop/Sti1a, Hsp90 co-chaperone Hop/Sti1a, STI1 homolog a,stress-induced protein 1a	GO:0005783,GO:0051879,GO:0050832,GO:0010200	TO:0000074,TO:0000439	Na
Os04g0538000	LOC_Os04g45480.1	Na	 Hsp90 co-chaperone Hop/Sti1b, Sti1b, Hop/Sti1 homolog b,STI1B, Hop/Sti1b,stress-induced protein 1b, Hsp70-Hsp90 Organizing Protein/stress-induced protein 1b,OsHop/Sti1b,STRESS-INDUCED PROTEIN 1B, STI1 homolog b	GO:0050832,GO:0051879,GO:0010200,GO:0005783	TO:0000074	Na
Os07g0574400	LOC_Os07g38664.1	Na	shallot-like 2,SHALLOT-LIKE 2 ,sll2,SLL2,OsSLL2	Na	TO:0000316,TO:0000085,TO:0000207,TO:0000346	Na
Os04g0637300	LOC_Os04g54490.1	Na	EPIDERMAL PATTERNING FACTOR 1,OsEPF1,EPF1,epidermal patterning factor 1	GO:0010015,GO:0010618,GO:0010374,GO:0009408,GO:0009414,GO:0010052	TO:0000566,TO:0000522,TO:0000276,TO:0000259,TO:0001017	Na
Os03g0816500	LOC_Os03g60190.2, LOC_Os03g60190.1	Na	ALKBH1,AlkB homolog 1,Osalkbh1, Osalkbh1_1, Osalkbh1_2,_,OsALKBH1	GO:0008198,GO:0051213,GO:0016491,GO:0080111	Na	Na
Os07g0186400	LOC_Os07g08880.4, LOC_Os07g08880.3, LOC_Os07g08880.2, LOC_Os07g08880.1	Na	SHL homolog 1,SHORT LIFE 1,SHL1,OsSHL1	GO:0046872,GO:0003682	Na	Na
Os09g0386500	LOC_Os09g21770.1	Na	EBL2,OsEBL2,EARLY BOLTING IN SHORT DAYS-like 2, EBS-like 2,EBS-LIKE 2	GO:0003682,GO:0046872	Na	Na
Os03g0799600	LOC_Os03g58530.2, LOC_Os03g58530.1	Na	OsSHL2,SHL homolog 2,SHORT LIFE 2,SHL2	GO:0046872,GO:0003677,GO:0003682	Na	Na
Os03g0683700	LOC_Os03g47930.1	Na	DUF810 FAMILY MEMBER 2,domains of unknown function 810.2, DUF810 family member 2,OsDUF810.2,DUF810.2	GO:0005737	Na	Na
Os04g0568800	LOC_Os04g48040.1	Na	DUF810.3,OsDUF810.3, DUF810 family member 3,DUF810 FAMILY MEMBER 3,domains of unknown function 810.3	GO:0005737	Na	Na
Os08g0390100	LOC_Os08g30070.1	Na	domains of unknown function 810.4, DUF810 family member 4,OsDUF810.4,DUF810.4,DUF810 FAMILY MEMBER 4	GO:0005759	Na	Na
Os09g0346700	LOC_Os09g17760.1	Na	OsDUF810.5,domains of unknown function 810.5, DUF810 family member 5,DUF810 FAMILY MEMBER 5,DUF810.5	GO:0005759	Na	Na
Os10g0264950	LOC_Os10g16430.1	Na	domains of unknown function 810.6,OsDUF810.6,DUF810.6,DUF810 FAMILY MEMBER 6, DUF810 family member 6	GO:0042579	Na	Na
Os10g0471000	LOC_Os10g33240.1	Na	 DUF810 family member 7,DUF810.7,OsDUF810.7,domains of unknown function 810.7,DUF810 FAMILY MEMBER 7	GO:0009737,GO:0009408,GO:0009409,GO:0009414,GO:0009651,GO:0005886	TO:0006001,TO:0000276,TO:0000303,TO:0000259,TO:0000615	Na
Os03g0100030	LOC_Os03g01014.1	Na	_,G,OsG	GO:0010162,GO:0016021	TO:0000253	Na
Os02g0514500	LOC_Os02g31030.2, LOC_Os02g31030.1	Na	Glycerophosphodiester phosphodiesterase 2,GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE 2,GDPD2,OsGDPD2	GO:0045017,GO:0008081,GO:0006629,GO:0046475,GO:0042594,GO:0008889	TO:0000602,TO:0000227,TO:0000143,TO:0000627	PO:0009037,PO:0009038,PO:0025034,PO:0006001,PO:0009005,PO:0025004,PO:0025025,PO:0009047,PO:0025029,PO:0009010,PO:0025496,PO:0020003,PO:0009009,PO:0009088,PO:0009066,PO:0025007,PO:0009029,PO:0000003,PO:0005679
Os01g0267600	LOC_Os01g16220.1	Na	OsSUN1, SUN protein 1, SUN domain-containing protein 1,SUN (Sad1/UNC-84) domain-containing protein 1,SUN DOMAIN-CONTAINING PROTEIN 1,SUN1	GO:0009737,GO:0006998,GO:0005635,GO:0009408,GO:0009651,GO:0043495	TO:0000259,TO:0000615,TO:0006001	Na
Os01g0876400	LOC_Os01g65520.1	Na	SUN DOMAIN-CONTAINING PROTEIN 3, OsSUN3.4, SUN protein 3, SUN domain-containing protein 3, OsSUN3.1, OsSUN3.2,SUN (Sad1/UNC-84) domain-containing protein 3, OsSUN3.3,OsSUN3,SUN3	GO:0016020,GO:0005737,GO:0034975,GO:0009651,GO:0016021,GO:0009414	TO:0006001,TO:0000276	Na
Os01g0599900	LOC_Os01g41600.1	Na	SUN5, SUN domain-containing protein 5,OsSUN5,SUN (Sad1/UNC-84) domain-containing protein 5,SUN DOMAIN-CONTAINING PROTEIN 5, SUN protein 5	GO:0034975,GO:0009737,GO:0009408,GO:0005737,GO:0009651,GO:0016020,GO:0016021,GO:0009414	TO:0006001,TO:0000276,TO:0000615,TO:0000259	PO:0007616,PO:0007615,PO:0009073,PO:0025281,PO:0025280,PO:0020048,PO:0025277
Os04g0685300	LOC_Os04g58850.1	Na	_,Harpin-induced 1 domain containing protein	GO:0046658,GO:0050832,GO:0009506,GO:0016021	TO:0000074	Na
Os02g0621700 	LOC_Os02g40830.3, LOC_Os02g40830.2, LOC_Os02g40830.1	Na	succinyl-CoA synthetase protein b-chain,SUCCINYL-COA SYNTHETASE PROTEIN B-CHAIN,OsSCSb,SCSB	GO:0006099,GO:0004775,GO:0000287,GO:0005524,GO:0050832,GO:0005739	TO:0000074	Na
Os03g0333400 	LOC_Os03g21560.1	Na	 OsPSB27,photosystem II subunit Psb27,Psb27,PSB27,_	GO:0009543,GO:0010207,GO:0050832	TO:0000074	Na
Os05g0274200	LOC_Os05g19270.1	Na	_,DNA mismatch repair protein	GO:0006301,GO:0045128,GO:0045910,GO:0043570,GO:0006298,GO:0030983,GO:0051321,GO:0005524,GO:0003684,GO:0008094,GO:0032300,GO:0005886,GO:0005634,GO:0032302,GO:0032301,GO:0006290	Na	Na
Os10g0157200	LOC_Os10g06930.1	Na	cyclin-dependent kinase F-2,CYCLIN-DEPENDENT KINASE F2,CDKF2,OsCDKF2	GO:0005737,GO:0010468,GO:0004674,GO:0051321,GO:0005524,GO:0005634	Na	Na
Os12g0432000	LOC_Os12g24420.1	Na	CYCLIN-DEPENDENT KINASG1,OsCDKG1,CDKG1,cyclin-dependent kinase G-1	GO:0006468,GO:0004693,GO:0005634,GO:0005524,GO:0051321	Na	Na
Os03g0196800	LOC_Os03g10060.1	Na	RPS10, ribosomal protein small subunit 10, OsRPS10, rps10,ribosomal protein S10,_	GO:0005840,GO:0003735,GO:0003723,GO:0009570,GO:0006412,GO:0005739	Na	Na
Os08g0517900	LOC_Os08g40610.1	Na	RPS16, OsRPS16, rps16, ribosomal protein small subunit 16,ribosomal protein S16,_	GO:0005840,GO:0003735,GO:0006412	Na	Na
Os01g0678600	LOC_Os01g48690.2, LOC_Os01g48690.1	Na	RPS20, rps20, OsRPS20,ribosomal protein S20, ribosomal protein small subunit 20,_	GO:0003735,GO:0003723,GO:0070181,GO:0005840,GO:0006412	Na	Na
Os08g0114100	LOC_Os08g02210.2, LOC_Os08g02210.1	Na	GSE,OsGSE,GREEN SPECIAL EXPRESS	GO:0009507,GO:0009534,GO:0009941	Na	PO:0009006,PO:0025007,PO:0009013,PO:0009011,PO:0025034,PO:0006001
Os10g0555300   	LOC_Os10g40660.1	Na	OsDLN239, DLN motif protein 239,DLN239,DLN REPRESSOR 239,DLN repressor 239	GO:0003676	TO:0000207,TO:0000485	Na
Os02g0743500	LOC_Os02g50970.1	Na	DSM1,DROUGHT-HYPERSENSITIVE MUTANT 1,dsm1, dsm1-1, dsm1-2,drought-hypersensitive mutant1,OsDSM1	GO:0009651,GO:0009414,GO:0004672,GO:0005524,GO:0005634,GO:0009737	TO:0000276,TO:0006001,TO:0000615	Na
Os09g0497000	LOC_Os09g32200.1	Na	_,Brittle-1	GO:0016021,GO:0022857	Na	Na
Os01g0748000	LOC_Os01g54420.1	Na	_,ATP- binding protein	GO:0008017,GO:0016020,GO:0005737,GO:0005525,GO:0003924	Na	Na
Os03g0197300	LOC_Os03g10110.1	Na	 cupin,_,cupin domain containing protein	GO:0045735,GO:0016021	Na	Na
Na	Na	Na	_,18S rRNA	Na	Na	Na
Na	Na	Na	_,26S rRNA	Na	Na	Na
Os06g0566100	LOC_Os06g37000.2, LOC_Os06g37000.1	Na	RBPD, RNA-binding protein D,_,RNA-binding protein RBP-D,OsRBP-D, RBP-D	GO:0005737,GO:0003727,GO:0003730,GO:0003723	Na	Na
Os03g0141300	LOC_Os03g04780.1	Na	_,RNA-recognition motif (RRM)-containing RNA-binding protein	GO:0003723	Na	Na
Os06g0320500	LOC_Os06g21590.2, LOC_Os06g21590.1	Na	LHCA1,LIGHT-HARVESTING COMPLEX SUBUNIT A1, Lhca1,OsLhca1,light-harvesting complex subunit a1	GO:0016168,GO:0009768,GO:0009523,GO:0009522,GO:0016021,GO:0010287,GO:0009535,GO:0009941,GO:0009416,GO:0018298	Na	Na
Os11g0660300	LOC_Os11g43890.1	Na	RNA-Binding Protein 10, RBP-10, OsRBP-10,RNA-BINDING PROTEIN 10,RBP10,OsRBP10	Na	Na	Na
Os01g0228800	LOC_Os01g12840.1	Na	 OsRBP-213,RBP213,RNA-BINDING PROTEIN 213,OsRBP213, RBP-213,RNA-Binding Protein 213	Na	Na	Na
Os01g0151900	LOC_Os01g05860.1	Na	_,PPR repeat domain-containing protein	GO:0022626	Na	Na
Os01g0924800	LOC_Os01g70010.1	Na	_,ribosomal protein	GO:0022625,GO:0042254,GO:0005840,GO:0003723,GO:0000470	Na	Na
Os01g0780900	LOC_Os01g57250.1	Na	_,glycine-rich cell wall protein	Na	Na	Na
Os01g0812100	LOC_Os01g59680.1	Na	NHL25,NDR1/HIN1-1ike gene 25,_,OsNHL25	GO:0016021	Na	Na
Os12g0223700	LOC_Os12g12230.1	Na	_,defensin family protein	Na	Na	Na
Os02g0117400	LOC_Os02g02530.3, LOC_Os02g02530.2, LOC_Os02g02530.1	Na	OsSPP1,SIGNAL PEPTIDE PEPTIDASE 1,SPP1,signal peptide peptidase 1	GO:0033619,GO:0042500,GO:0005783,GO:0006465	Na	Na
Os05g0436400	LOC_Os05g36070.3, LOC_Os05g36070.2, LOC_Os05g36070.1	Na	OsSPP2,signal peptide peptidase 2,SIGNAL PEPTIDE PEPTIDASE 2,SPP2	GO:0005783,GO:0042500,GO:0006465,GO:0033619	Na	Na
Os03g0344100	LOC_Os03g22380.3, LOC_Os03g22380.2, LOC_Os03g22380.1	Na	SERINE/ARGININE-RICH PROTEIN 32, Serine/Arginine-Rich Protein 32, SR Protein 32,SRP32, OsSRp32,Serine/Arginine-Rich Protein Splicing Factor 32,Os-SR32, SR subfamily protein 32, OsSR32, SR32, Os-SRp32	GO:0016607,GO:0003723,GO:0045292,GO:0005634,GO:0000381,GO:0042594	Na	Na
Os05g0364600	LOC_Os05g30140.2, LOC_Os05g30140.1	Na	 SR Protein 33a,SRP33A, SR subfamily protein 33a,Os-SR33a, Serine/Arginine-Rich Protein 33a, OsSRp33a, Os-SRp33a,SERINE/ARGININE-RICH PROTEIN 33A, OsSR33a, SR33a,Serine/Arginine-Rich Protein Splicing Factor 33a	GO:0042594,GO:0016607,GO:0003723,GO:0000381,GO:0005634,GO:0045292	Na	Na
Os07g0673500	LOC_Os07g47630.8, LOC_Os07g47630.7, LOC_Os07g47630.6, LOC_Os07g47630.4, LOC_Os07g47630.3, LOC_Os07g47630.2, LOC_Os07g47630.1	Na	Serine/Arginine-Rich Protein Splicing Factor 33b, SR subfamily protein 33b, Serine/Arginine-Rich Protein 33b,sr33,Os-SR33, OsSRp33b, OsSR33, Os-SRp33b,SERINE/ARGININE-RICH PROTEIN 33B, SR33, SR Protein 33b,SRP33B	GO:0055062,GO:0045292,GO:0003723,GO:0042594,GO:0016607,GO:0005634,GO:0000381	Na	Na
Os01g0316550	LOC_Os01g21420.1	Na	 Serine/Arginine-Rich Protein 20, SR Protein 20, SR subfamily protein 20,Serine/Arginine-Rich Protein Splicing Factor 20, Os-SRp20, SR40, OsSR40,SERINE/ARGININE-RICH PROTEIN 20, OsSRp20,sr40,Os-SR40,SRP20	GO:0055062,GO:0042594	Na	Na
Os06g0187900	LOC_Os06g08840.8, LOC_Os06g08840.7, LOC_Os06g08840.6, LOC_Os06g08840.5, LOC_Os06g08840.4, LOC_Os06g08840.3, LOC_Os06g08840.2, LOC_Os06g08840.1	Na	 OsRSZp21a, RSZ subfamily protein 21, RSZ subfamily protein 21A,Os-RSZ21a,RS domain with zinc knuckle protein 21A,RSZP21A, Os-RSZp21a,_, OsRSZ21a,rsz21a	GO:0045292,GO:0003723,GO:0016607,GO:0008270,GO:0042594,GO:0005634,GO:0000381	Na	Na
Os02g0789400	LOC_Os02g54770.2, LOC_Os02g54770.1	Na	Os-RSZ21,RS domain with zinc knuckle protein 21B, OsRSZ21, Os-RSZp21b, OsRSZp21b, RSZ subfamily protein 21B,_,RSZP21B, RSZ21	GO:0016607,GO:0003723,GO:0045292,GO:0000381,GO:0042594,GO:0008270,GO:0005634	Na	Na
Os02g0610600	LOC_Os02g39720.6, LOC_Os02g39720.4, LOC_Os02g39720.3, LOC_Os02g39720.2	Na	Os-RSZ23,RSZP23,RS domain with zinc knuckle protein 23, RSZ subfamily protein 23, OsRSZ23, Os-RSZp23, OsRSZp23,_	GO:0005634,GO:0000398,GO:0000381,GO:0045292,GO:0003723,GO:0016607,GO:0008270	Na	Na
Os08g0486200	LOC_Os08g37960.3, LOC_Os08g37960.2, LOC_Os08g37960.1	Na	 SC34, OsSC35a,SC subfamily protein 35a, Os-SC35a,Os-SC34,_,SC35A, OsSC34	GO:0000381,GO:0045292,GO:0003723,GO:0016607,GO:0005737,GO:0042594,GO:0005634	Na	Na
